Date,Day,Mood,Productivity Score,Energy Level,Gym,Day Type,Reading,Sleep Hours,Games Played,Music Related,Custom Activities
2022-10-09,Sunday,Great,4,High,[],Weekend,True,7.8,[],['Listening'],"['Hangout with Cami', 'Dinner with Cami', 'Work in HabitLens']"
2022-10-08,Saturday,Good,2,Low,[],Weekend,False,7.0,['Zelda'],['Bass'],[]
2022-10-07,Friday,Good,3,Low,"['Cardio', 'Back Day']",Classes,True,6.2,['Chess'],[],[]
2022-10-06,Thursday,Great,3,Medium,['Cardio'],Weekend,False,6.2,[],['Vocals'],[]
2022-10-05,Wednesday,Great,5,Medium,"['Chest Day', 'Back Day']",Office,True,6.6,"['Clash Royale', ""Baldur's Gate""]",[],"['Dinner with Cami', 'Work in HabitLens']"
2022-10-04,Tuesday,Great,4,Medium,"['Arms Day', 'Legs Day']",Weekend,True,6.0,[],[],"['Hangout with Cami', 'Work in HabitLens']"
2022-10-03,Monday,Great,1,High,[],Classes,True,8.9,"['Clash Royale', 'Chess']",[],"['Work in HabitLens', 'Dinner with Cami', 'Hangout with Cami']"
2022-10-02,Sunday,Neutral,4,Very High,['Back Day'],Weekend,True,7.9,"['Zelda', 'Chess']",[],['Work in HabitLens']
2022-10-01,Saturday,Neutral,4,High,[],Weekend,True,7.0,[],['Recording'],[]
2022-09-30,Friday,Neutral,5,Low,"['Chest Day', 'Back Day']",Office,False,7.2,['Clash Royale'],"['Vocals', 'Practice']","['Meditation', 'Hangout with Cami', 'Work in HabitLens']"
2022-09-29,Thursday,Great,5,Medium,"['Cardio', 'Back Day']",Office,False,9.0,[],[],['Work in HabitLens']
2022-09-28,Wednesday,Great,3,Low,"['Back Day', 'Chest Day']",Classes,True,7.1,[],['Practice'],"['Work in HabitLens', 'Meditation']"
2022-09-27,Tuesday,Meh,2,Very Low,[],Office,True,7.7,"[""Baldur's Gate""]",[],['Dinner with Cami']
2022-09-26,Monday,Neutral,5,Very High,[],Office,True,6.8,['Chess'],['Recording'],"['Dinner with Cami', 'Meditation', 'Cooking']"
2022-09-25,Sunday,Good,3,High,['Arms Day'],Weekend,False,7.5,[],[],"['Hangout with Cami', 'Cooking', 'Meditation']"
2022-09-24,Saturday,Neutral,5,Medium,"['Chest Day', 'Back Day']",Weekend,True,6.5,"[""Baldur's Gate""]","['Recording', 'Vocals']","['Cooking', 'Work in HabitLens', 'Meditation']"
2022-09-23,Friday,Meh,5,High,['Chest Day'],Home office,True,8.8,['Clash Royale'],"['Practice', 'Vocals']","['Cooking', 'Meditation']"
2022-09-22,Thursday,Neutral,1,High,[],Office,True,9.0,[],['Practice'],[]
2022-09-21,Wednesday,Great,4,Medium,[],Office,False,6.4,"['Zelda', ""Baldur's Gate""]","['Guitar', 'Practice', 'Piano']",['Work in HabitLens']
2022-09-20,Tuesday,Neutral,5,Medium,['Back Day'],Weekend,True,5.5,"[""Baldur's Gate"", 'Zelda']",['Practice'],"['Work in HabitLens', 'Cooking']"
2022-09-19,Monday,Meh,4,High,"['Back Day', 'Cardio']",Classes,True,6.5,[],[],"['Meditation', 'Cooking', 'Dinner with Cami']"
2022-09-18,Sunday,Good,3,Low,"['Back Day', 'Chest Day']",Weekend,True,7.8,['Clash Royale'],"['Guitar', 'Vocals', 'Practice']","['Work in HabitLens', 'Cooking', 'Hangout with Cami']"
2022-09-17,Saturday,Sad,2,Medium,[],Weekend,True,8.8,"['Zelda', 'Clash Royale']",['Composition'],"['Hangout with Cami', 'Dinner with Cami', 'Work in HabitLens']"
2022-09-16,Friday,Neutral,3,High,"['Arms Day', 'Cardio']",Home office,False,6.4,['Chess'],"['Composition', 'Recording']",[]
2022-09-15,Thursday,Neutral,2,Medium,[],Classes,False,7.3,[],"['Piano', 'Bass']",[]
2022-09-14,Wednesday,Neutral,3,Medium,['Cardio'],Office,True,9.0,"[""Baldur's Gate"", 'Chess']",['Recording'],"['Meditation', 'Work in HabitLens']"
2022-09-13,Tuesday,Neutral,1,Medium,['Legs Day'],Office,True,8.2,[],['Recording'],[]
2022-09-12,Monday,Great,1,High,"['Chest Day', 'Cardio']",Home office,True,7.8,[],"['Recording', 'Practice', 'Vocals']","['Cooking', 'Meditation', 'Work in HabitLens']"
2022-09-11,Sunday,Neutral,3,High,"['Chest Day', 'Cardio']",Weekend,False,8.0,"[""Baldur's Gate"", 'Chess']",['Composition'],"['Hangout with Cami', 'Meditation', 'Cooking']"
2022-09-10,Saturday,Meh,2,Low,['Legs Day'],Weekend,False,6.2,"['Clash Royale', 'Zelda']","['Piano', 'Practice']",['Cooking']
2022-09-09,Friday,Neutral,1,Low,[],Home office,True,6.5,['Clash Royale'],['Recording'],['Work in HabitLens']
2022-09-08,Thursday,Good,2,High,"['Arms Day', 'Chest Day']",Home office,True,8.1,[],['Listening'],"['Work in HabitLens', 'Cooking']"
2022-09-07,Wednesday,Neutral,2,Very High,[],Weekend,True,6.3,[],"['Practice', 'Guitar']",['Cooking']
2022-09-06,Tuesday,Meh,1,Medium,['Cardio'],Home office,True,7.5,['Zelda'],"['Vocals', 'Listening']",[]
2022-09-05,Monday,Good,2,Very Low,[],Classes,True,7.5,"['Clash Royale', 'Zelda']",[],['Dinner with Cami']
2022-09-04,Sunday,Good,4,Very Low,[],Weekend,True,7.0,['Zelda'],['Recording'],"['Hangout with Cami', 'Meditation']"
2022-09-03,Saturday,Great,5,Very High,[],Weekend,True,6.1,[],['Piano'],"['Work in HabitLens', 'Hangout with Cami']"
2022-09-02,Friday,Good,3,Medium,[],Home office,False,7.0,"[""Baldur's Gate""]","['Guitar', 'Recording']",[]
2022-09-01,Thursday,Good,1,High,['Back Day'],Classes,True,5.2,['Zelda'],"['Practice', 'Bass', 'Listening']",[]
2022-08-31,Wednesday,Good,4,Medium,['Cardio'],Classes,True,5.0,[],[],"['Work in HabitLens', 'Dinner with Cami', 'Cooking']"
2022-08-30,Tuesday,Good,4,Medium,[],Weekend,True,7.6,['Clash Royale'],['Practice'],"['Meditation', 'Hangout with Cami', 'Cooking']"
2022-08-29,Monday,Neutral,5,Medium,[],Classes,False,9.0,"['Clash Royale', 'Chess']","['Piano', 'Practice']",['Hangout with Cami']
2022-08-28,Sunday,Sad,3,High,['Arms Day'],Weekend,True,7.6,[],[],"['Work in HabitLens', 'Meditation']"
2022-08-27,Saturday,Great,3,Medium,"['Arms Day', 'Legs Day']",Weekend,False,8.3,[],[],['Work in HabitLens']
2022-08-26,Friday,Terrible,3,Medium,"['Chest Day', 'Legs Day']",Classes,False,9.0,[],"['Bass', 'Recording', 'Practice']",[]
2022-08-25,Thursday,Neutral,3,Low,['Arms Day'],Home office,False,7.0,[],['Composition'],"['Cooking', 'Meditation', 'Dinner with Cami']"
2022-08-24,Wednesday,Good,1,High,[],Office,True,8.2,['Zelda'],['Practice'],"['Work in HabitLens', 'Hangout with Cami']"
2022-08-23,Tuesday,Neutral,1,Very High,[],Home office,False,8.3,[],"['Listening', 'Vocals']","['Dinner with Cami', 'Hangout with Cami']"
2022-08-22,Monday,Amazing,4,Medium,['Arms Day'],Office,False,4.5,"[""Baldur's Gate"", 'Zelda']",['Bass'],"['Hangout with Cami', 'Work in HabitLens', 'Meditation']"
2022-08-21,Sunday,Great,2,Medium,['Cardio'],Weekend,False,5.9,['Clash Royale'],"['Guitar', 'Practice']",['Meditation']
2022-08-20,Saturday,Good,1,Very Low,"['Back Day', 'Arms Day']",Weekend,True,6.7,['Chess'],"['Listening', 'Piano', 'Vocals']","['Meditation', 'Cooking', 'Hangout with Cami']"
2022-08-19,Friday,Great,4,Low,[],Office,True,8.4,"['Zelda', 'Clash Royale']","['Guitar', 'Piano']","['Meditation', 'Work in HabitLens', 'Cooking']"
2022-08-18,Thursday,Good,5,Medium,['Back Day'],Home office,False,8.6,"['Clash Royale', ""Baldur's Gate""]",[],"['Dinner with Cami', 'Cooking']"
2022-08-17,Wednesday,Neutral,1,Very High,['Arms Day'],Office,False,7.6,[],['Vocals'],"['Hangout with Cami', 'Cooking', 'Work in HabitLens']"
2022-08-16,Tuesday,Neutral,1,Very High,[],Home office,False,7.3,[],"['Vocals', 'Listening', 'Piano']","['Hangout with Cami', 'Cooking', 'Meditation']"
2022-08-15,Monday,Meh,4,Medium,[],Home office,True,6.2,"[""Baldur's Gate"", 'Zelda']","['Bass', 'Vocals', 'Practice']","['Hangout with Cami', 'Work in HabitLens', 'Dinner with Cami']"
2022-08-14,Sunday,Neutral,4,Medium,[],Weekend,False,5.4,"[""Baldur's Gate""]","['Listening', 'Bass', 'Guitar']",[]
2022-08-13,Saturday,Meh,4,High,['Chest Day'],Weekend,False,5.2,"['Chess', 'Zelda']",[],"['Hangout with Cami', 'Work in HabitLens', 'Meditation']"
2022-08-12,Friday,Neutral,3,Medium,[],Office,True,6.7,"['Chess', 'Clash Royale']",['Recording'],"['Hangout with Cami', 'Dinner with Cami']"
2022-08-11,Thursday,Neutral,3,Very High,"['Chest Day', 'Cardio']",Classes,True,5.2,[],"['Piano', 'Guitar', 'Listening']","['Hangout with Cami', 'Cooking', 'Dinner with Cami']"
2022-08-10,Wednesday,Good,4,Medium,[],Classes,True,6.9,['Zelda'],"['Recording', 'Practice']",['Meditation']
2022-08-09,Tuesday,Neutral,1,High,"['Chest Day', 'Arms Day']",Office,False,6.2,"['Chess', 'Zelda']","['Practice', 'Bass']","['Work in HabitLens', 'Meditation']"
2022-08-08,Monday,Sad,2,Very High,['Back Day'],Office,True,8.5,[],"['Listening', 'Composition']",[]
2022-08-07,Sunday,Neutral,1,Very High,"['Back Day', 'Arms Day']",Weekend,True,7.2,[],"['Bass', 'Piano']","['Hangout with Cami', 'Work in HabitLens', 'Meditation']"
2022-08-06,Saturday,Meh,4,High,[],Weekend,True,8.2,['Zelda'],"['Guitar', 'Vocals', 'Piano']","['Hangout with Cami', 'Work in HabitLens']"
2022-08-05,Friday,Good,4,High,"['Legs Day', 'Cardio']",Classes,True,7.3,[],[],['Hangout with Cami']
2022-08-04,Thursday,Neutral,2,High,[],Office,True,4.4,[],"['Practice', 'Recording', 'Listening']",['Work in HabitLens']
2022-08-03,Wednesday,Amazing,1,Low,[],Office,True,6.7,['Clash Royale'],"['Piano', 'Vocals', 'Bass']",[]
2022-08-02,Tuesday,Meh,1,Very High,[],Home office,False,8.8,[],"['Listening', 'Bass', 'Composition']",[]
2022-08-01,Monday,Neutral,3,Low,"['Cardio', 'Arms Day']",Office,True,6.3,[],['Composition'],['Hangout with Cami']
2022-07-31,Sunday,Neutral,3,Medium,['Chest Day'],Weekend,False,9.0,[],[],"['Hangout with Cami', 'Meditation', 'Work in HabitLens']"
2022-07-30,Saturday,Neutral,3,Low,"['Arms Day', 'Legs Day']",Weekend,True,5.8,"[""Baldur's Gate"", 'Chess']","['Recording', 'Guitar']","['Work in HabitLens', 'Cooking']"
2022-07-29,Friday,Sad,5,Very Low,[],Office,False,6.3,"['Zelda', 'Clash Royale']",['Composition'],['Work in HabitLens']
2022-07-28,Thursday,Meh,4,Medium,[],Office,True,7.2,"[""Baldur's Gate""]",[],"['Meditation', 'Cooking']"
2022-07-27,Wednesday,Terrible,4,Medium,[],Office,True,6.7,"['Zelda', 'Clash Royale']","['Practice', 'Composition', 'Bass']",[]
2022-07-26,Tuesday,Great,3,Very High,"['Chest Day', 'Back Day']",Classes,False,6.8,['Zelda'],"['Practice', 'Composition', 'Bass']","['Cooking', 'Hangout with Cami']"
2022-07-25,Monday,Great,2,Medium,['Back Day'],Weekend,False,6.1,[],[],['Hangout with Cami']
2022-07-24,Sunday,Good,2,Very High,"['Cardio', 'Legs Day']",Weekend,False,5.7,['Clash Royale'],"['Guitar', 'Bass']",[]
2022-07-23,Saturday,Sad,4,High,['Chest Day'],Weekend,True,7.5,[],"['Bass', 'Vocals']","['Meditation', 'Cooking']"
2022-07-22,Friday,Meh,1,High,"['Legs Day', 'Chest Day']",Weekend,True,8.6,['Chess'],[],['Dinner with Cami']
2022-07-21,Thursday,Great,3,Medium,[],Classes,False,6.1,"['Zelda', ""Baldur's Gate""]",[],"['Hangout with Cami', 'Cooking', 'Meditation']"
2022-07-20,Wednesday,Neutral,4,Low,"['Legs Day', 'Cardio']",Classes,True,6.8,['Clash Royale'],"['Vocals', 'Guitar']","['Dinner with Cami', 'Hangout with Cami']"
2022-07-19,Tuesday,Neutral,5,Very High,[],Classes,True,7.6,"['Zelda', ""Baldur's Gate""]","['Vocals', 'Piano', 'Listening']","['Hangout with Cami', 'Dinner with Cami']"
2022-07-18,Monday,Neutral,5,Very High,['Arms Day'],Weekend,True,8.2,[],['Guitar'],['Meditation']
2022-07-17,Sunday,Great,1,Medium,[],Weekend,False,7.9,"[""Baldur's Gate"", 'Zelda']","['Guitar', 'Practice']",[]
2022-07-16,Saturday,Good,1,High,"['Back Day', 'Chest Day']",Weekend,True,6.5,"['Chess', 'Clash Royale']",[],['Work in HabitLens']
2022-07-15,Friday,Amazing,5,Low,['Chest Day'],Classes,True,4.5,[],['Piano'],"['Work in HabitLens', 'Cooking']"
2022-07-14,Thursday,Good,5,High,[],Weekend,False,6.1,[],[],"['Dinner with Cami', 'Work in HabitLens']"
2022-07-13,Wednesday,Good,3,Low,[],Classes,False,7.2,[],"['Composition', 'Bass', 'Guitar']","['Cooking', 'Work in HabitLens']"
2022-07-12,Tuesday,Terrible,5,Low,[],Office,False,8.0,[],['Practice'],"['Dinner with Cami', 'Work in HabitLens', 'Hangout with Cami']"
2022-07-11,Monday,Meh,1,High,"['Cardio', 'Back Day']",Home office,False,7.7,[],"['Composition', 'Vocals']","['Meditation', 'Cooking', 'Work in HabitLens']"
2022-07-10,Sunday,Neutral,4,Very Low,"['Chest Day', 'Arms Day']",Weekend,True,7.3,[],"['Piano', 'Composition']",[]
2022-07-09,Saturday,Great,5,High,[],Weekend,True,5.5,"['Clash Royale', 'Chess']",['Recording'],['Cooking']
2022-07-08,Friday,Sad,4,Very High,['Legs Day'],Classes,True,9.0,"['Zelda', 'Chess']","['Piano', 'Composition', 'Practice']","['Meditation', 'Dinner with Cami']"
2022-07-07,Thursday,Great,5,High,"['Back Day', 'Chest Day']",Classes,True,6.8,[],"['Vocals', 'Recording']","['Hangout with Cami', 'Work in HabitLens']"
2022-07-06,Wednesday,Neutral,2,Medium,[],Office,True,4.0,"[""Baldur's Gate"", 'Chess']",[],"['Dinner with Cami', 'Work in HabitLens']"
2022-07-05,Tuesday,Neutral,1,Medium,"['Back Day', 'Chest Day']",Office,False,5.7,"[""Baldur's Gate"", 'Zelda']","['Listening', 'Piano', 'Recording']",[]
2022-07-04,Monday,Neutral,1,Very Low,['Arms Day'],Office,False,5.1,[],[],[]
2022-07-03,Sunday,Neutral,4,Very High,['Arms Day'],Weekend,False,8.5,['Clash Royale'],[],"['Dinner with Cami', 'Cooking', 'Work in HabitLens']"
2022-07-02,Saturday,Good,5,High,['Legs Day'],Weekend,False,8.6,[],['Guitar'],[]
2022-07-01,Friday,Great,2,Low,"['Arms Day', 'Back Day']",Classes,True,7.9,[],"['Recording', 'Composition']",['Cooking']
2022-06-30,Thursday,Neutral,4,Medium,[],Weekend,False,8.5,[],['Guitar'],"['Cooking', 'Work in HabitLens', 'Meditation']"
2022-06-29,Wednesday,Good,4,High,[],Home office,True,5.5,['Chess'],"['Vocals', 'Composition']",['Meditation']
2022-06-28,Tuesday,Good,2,High,['Arms Day'],Home office,True,6.5,[],['Guitar'],"['Work in HabitLens', 'Hangout with Cami']"
2022-06-27,Monday,Neutral,5,High,[],Weekend,True,7.1,"[""Baldur's Gate"", 'Clash Royale']",['Listening'],['Dinner with Cami']
2022-06-26,Sunday,Great,2,Low,[],Weekend,True,9.0,['Clash Royale'],[],[]
2022-06-25,Saturday,Amazing,2,Very Low,['Cardio'],Weekend,True,4.0,"['Chess', 'Zelda']",[],"['Work in HabitLens', 'Dinner with Cami']"
2022-06-24,Friday,Meh,3,High,"['Back Day', 'Arms Day']",Classes,False,5.3,"[""Baldur's Gate""]",['Piano'],"['Dinner with Cami', 'Meditation', 'Cooking']"
2022-06-23,Thursday,Good,4,Medium,[],Home office,True,5.6,['Zelda'],"['Vocals', 'Composition', 'Listening']",['Cooking']
2022-06-22,Wednesday,Amazing,5,High,"['Back Day', 'Legs Day']",Classes,False,8.8,['Clash Royale'],"['Bass', 'Vocals', 'Listening']",['Meditation']
2022-06-21,Tuesday,Good,4,Low,['Cardio'],Home office,False,8.1,[],[],"['Meditation', 'Dinner with Cami']"
2022-06-20,Monday,Neutral,4,Medium,['Back Day'],Home office,True,7.3,['Chess'],[],"['Meditation', 'Hangout with Cami', 'Work in HabitLens']"
2022-06-19,Sunday,Good,4,Medium,['Chest Day'],Weekend,False,6.5,"['Chess', ""Baldur's Gate""]",[],"['Cooking', 'Meditation', 'Hangout with Cami']"
2022-06-18,Saturday,Sad,3,Medium,['Cardio'],Weekend,True,7.4,"[""Baldur's Gate"", 'Chess']","['Vocals', 'Listening']","['Meditation', 'Cooking', 'Work in HabitLens']"
2022-06-17,Friday,Neutral,5,Very Low,"['Arms Day', 'Chest Day']",Office,False,8.6,"['Zelda', ""Baldur's Gate""]","['Vocals', 'Composition']",[]
2022-06-16,Thursday,Meh,1,Medium,['Arms Day'],Office,False,8.3,['Chess'],"['Composition', 'Bass']","['Hangout with Cami', 'Meditation', 'Cooking']"
2022-06-15,Wednesday,Neutral,5,Medium,"['Chest Day', 'Arms Day']",Weekend,True,8.9,['Clash Royale'],['Listening'],[]
2022-06-14,Tuesday,Great,1,Medium,"['Chest Day', 'Back Day']",Classes,False,5.4,"['Clash Royale', 'Zelda']","['Recording', 'Guitar']","['Hangout with Cami', 'Meditation']"
2022-06-13,Monday,Amazing,3,Medium,['Back Day'],Classes,False,7.7,"['Chess', ""Baldur's Gate""]",['Bass'],"['Work in HabitLens', 'Hangout with Cami']"
2022-06-12,Sunday,Good,2,High,"['Chest Day', 'Legs Day']",Weekend,False,5.2,[],"['Listening', 'Guitar']",['Meditation']
2022-06-11,Saturday,Good,2,Medium,"['Legs Day', 'Cardio']",Weekend,False,9.0,['Zelda'],[],"['Meditation', 'Cooking']"
2022-06-10,Friday,Sad,3,Very Low,[],Office,False,7.8,[],"['Bass', 'Guitar', 'Recording']",['Meditation']
2022-06-09,Thursday,Neutral,2,High,['Cardio'],Office,True,7.4,"[""Baldur's Gate""]","['Vocals', 'Composition']",['Meditation']
2022-06-08,Wednesday,Good,3,Very High,['Back Day'],Classes,True,8.6,[],['Vocals'],[]
2022-06-07,Tuesday,Neutral,2,Low,['Arms Day'],Classes,False,5.5,"['Zelda', 'Chess']",[],['Meditation']
2022-06-06,Monday,Neutral,4,Medium,[],Classes,True,6.2,['Chess'],"['Piano', 'Listening', 'Composition']","['Cooking', 'Work in HabitLens', 'Hangout with Cami']"
2022-06-05,Sunday,Neutral,3,Medium,['Chest Day'],Weekend,False,7.3,"['Zelda', 'Chess']",['Piano'],[]
2022-06-04,Saturday,Great,5,Low,[],Weekend,False,7.7,"['Chess', 'Clash Royale']",['Bass'],[]
2022-06-03,Friday,Great,4,Medium,"['Legs Day', 'Chest Day']",Office,True,4.7,"[""Baldur's Gate"", 'Chess']","['Practice', 'Guitar', 'Bass']","['Work in HabitLens', 'Cooking']"
2022-06-02,Thursday,Meh,1,Very Low,['Arms Day'],Home office,True,7.3,['Clash Royale'],"['Practice', 'Listening']","['Cooking', 'Meditation']"
2022-06-01,Wednesday,Neutral,2,Medium,"['Legs Day', 'Cardio']",Office,True,4.8,[],"['Composition', 'Recording']",['Meditation']
2022-05-31,Tuesday,Good,2,Very High,[],Classes,True,6.9,[],"['Piano', 'Bass', 'Recording']","['Dinner with Cami', 'Meditation']"
2022-05-30,Monday,Great,3,Very Low,"['Back Day', 'Legs Day']",Classes,False,7.8,"['Clash Royale', 'Zelda']",[],['Cooking']
2022-05-29,Sunday,Great,3,Very High,[],Weekend,False,7.5,[],"['Recording', 'Listening']",[]
2022-05-28,Saturday,Meh,5,High,[],Weekend,False,5.9,"['Zelda', 'Clash Royale']",['Practice'],['Hangout with Cami']
2022-05-27,Friday,Good,1,Medium,[],Office,False,4.2,[],['Listening'],"['Meditation', 'Hangout with Cami']"
2022-05-26,Thursday,Good,3,Medium,"['Cardio', 'Chest Day']",Classes,False,7.9,[],['Bass'],[]
2022-05-25,Wednesday,Great,1,Medium,[],Weekend,True,5.3,[],"['Piano', 'Recording', 'Guitar']",['Dinner with Cami']
2022-05-24,Tuesday,Neutral,3,Very Low,['Legs Day'],Classes,True,7.5,"[""Baldur's Gate"", 'Chess']","['Piano', 'Vocals']",[]
2022-05-23,Monday,Neutral,4,Very Low,"['Back Day', 'Cardio']",Weekend,False,7.9,"['Chess', ""Baldur's Gate""]","['Listening', 'Guitar', 'Bass']",[]
2022-05-22,Sunday,Good,3,Low,"['Cardio', 'Back Day']",Weekend,True,7.3,['Chess'],"['Guitar', 'Listening', 'Recording']",[]
2022-05-21,Saturday,Neutral,1,High,[],Weekend,True,7.1,[],[],[]
2022-05-20,Friday,Sad,5,Medium,"['Cardio', 'Chest Day']",Office,False,4.5,"['Clash Royale', 'Chess']",['Composition'],['Work in HabitLens']
2022-05-19,Thursday,Neutral,3,Medium,[],Classes,True,7.8,['Chess'],"['Practice', 'Composition', 'Listening']",[]
2022-05-18,Wednesday,Neutral,2,High,[],Office,False,8.9,[],['Vocals'],['Hangout with Cami']
2022-05-17,Tuesday,Great,4,Medium,[],Home office,False,7.1,[],[],['Dinner with Cami']
2022-05-16,Monday,Neutral,3,High,['Chest Day'],Office,True,7.6,['Zelda'],"['Vocals', 'Guitar']",[]
2022-05-15,Sunday,Great,4,High,"['Cardio', 'Back Day']",Weekend,True,9.0,"['Clash Royale', 'Chess']",[],[]
2022-05-14,Saturday,Sad,2,Medium,[],Weekend,True,7.6,[],"['Vocals', 'Bass', 'Piano']","['Dinner with Cami', 'Work in HabitLens']"
2022-05-13,Friday,Great,2,Medium,[],Home office,False,7.4,['Clash Royale'],[],[]
2022-05-12,Thursday,Sad,4,Medium,[],Home office,True,8.0,"[""Baldur's Gate"", 'Zelda']","['Composition', 'Practice']",['Meditation']
2022-05-11,Wednesday,Neutral,4,Very Low,[],Weekend,False,6.1,['Zelda'],"['Vocals', 'Piano']","['Dinner with Cami', 'Hangout with Cami', 'Work in HabitLens']"
2022-05-10,Tuesday,Neutral,5,Medium,['Chest Day'],Classes,False,6.6,['Chess'],"['Listening', 'Guitar']",['Dinner with Cami']
2022-05-09,Monday,Amazing,2,Low,[],Office,True,5.6,"['Clash Royale', 'Zelda']","['Recording', 'Bass']",['Meditation']
2022-05-08,Sunday,Amazing,1,High,['Arms Day'],Weekend,False,5.3,"['Chess', 'Zelda']","['Listening', 'Guitar']","['Hangout with Cami', 'Work in HabitLens']"
2022-05-07,Saturday,Neutral,5,Very High,"['Legs Day', 'Arms Day']",Weekend,True,7.6,[],[],['Dinner with Cami']
2022-05-06,Friday,Amazing,5,Very Low,"['Back Day', 'Arms Day']",Office,False,8.3,['Zelda'],[],"['Hangout with Cami', 'Meditation', 'Dinner with Cami']"
2022-05-05,Thursday,Meh,2,Low,['Back Day'],Classes,True,7.4,"['Clash Royale', ""Baldur's Gate""]",['Composition'],[]
2022-05-04,Wednesday,Terrible,2,Medium,[],Office,True,8.5,['Clash Royale'],"['Recording', 'Practice', 'Listening']","['Meditation', 'Hangout with Cami', 'Work in HabitLens']"
2022-05-03,Tuesday,Good,4,Medium,[],Classes,True,6.0,[],"['Vocals', 'Guitar', 'Composition']",['Meditation']
2022-05-02,Monday,Good,4,Medium,[],Office,True,7.1,"['Chess', ""Baldur's Gate""]","['Practice', 'Bass']",['Cooking']
2022-05-01,Sunday,Good,4,High,"['Cardio', 'Legs Day']",Weekend,True,6.6,['Clash Royale'],[],['Dinner with Cami']
2022-04-30,Saturday,Neutral,1,High,['Chest Day'],Weekend,True,5.3,[],"['Piano', 'Composition']",['Cooking']
2022-04-29,Friday,Neutral,5,High,[],Home office,True,6.2,"['Clash Royale', 'Zelda']",[],['Hangout with Cami']
2022-04-28,Thursday,Neutral,4,Medium,['Legs Day'],Office,False,5.3,[],['Guitar'],"['Dinner with Cami', 'Hangout with Cami']"
2022-04-27,Wednesday,Good,5,High,['Chest Day'],Classes,True,9.0,[],['Composition'],"['Cooking', 'Meditation', 'Hangout with Cami']"
2022-04-26,Tuesday,Great,2,Low,[],Classes,False,6.6,['Clash Royale'],"['Vocals', 'Practice', 'Composition']","['Meditation', 'Dinner with Cami', 'Hangout with Cami']"
